Datetime,Price,Market Cap,Volume
2025-01-15 18:03:46.328000,96973.352177932,1920460759916.8767,48550379771.06657
2025-01-15 19:03:51.753000,96733.2206123082,1915074471859.3608,50598740924.347145
2025-01-15 20:03:58.821000,96860.46404141473,1919028647812.3027,48238321601.6846
2025-01-15 21:03:50.777000,99009.34518592388,1956429283067.2302,52521916721.1378
2025-01-15 22:08:34.063000,99698.21009750044,1971005549352.846,45647223725.37312
2025-01-15 23:05:23.489000,99020.1903405399,1960891266136.4385,55263026142.2947
2025-01-16 00:01:52.106000,99059.52193283464,1962422621631.2979,49184077475.87512
2025-01-16 01:02:36.119000,98587.29406546001,1952888423575.809,52185409307.73563
2025-01-16 02:01:58.635000,99424.49575228071,1969091304447.5513,48198026562.57964
2025-01-16 03:03:55.233000,99895.53095971681,1979783147296.2659,54122192430.27845
2025-01-16 04:03:47.069000,99552.02519007656,1971790815253.6282,55904335026.72441
2025-01-16 05:04:04.315000,99682.76797759626,1974534665784.2844,55016685939.84535
2025-01-16 06:08:30.265000,99725.40578888806,1975418489967.2363,56122728493.968254
2025-01-16 07:03:45.879000,100554.74910518984,1991592948672.416,58135765456.59414
2025-01-16 08:03:50.285000,99872.64953934235,1976131399587.7373,52843816935.19039
2025-01-16 09:04:10.530000,100070.56672454652,1983636817623.1328,58359608584.046455
2025-01-16 10:03:48.450000,99630.51544331563,1971291482363.51,58707550980.15988
2025-01-16 11:03:50.213000,99439.88898395892,1968675566658.6907,55104388367.74495
2025-01-16 12:03:43.614000,99587.38224559338,1972520850183.617,56938368200.57973
2025-01-16 13:03:49.162000,99368.90225582317,1968321821767.347,52654423054.34566
2025-01-16 14:00:57.149000,99764.60640651133,1975927141098.0781,57389099721.976395
2025-01-16 15:03:43.013000,99739.74868905671,1975878369086.2832,40998344029.59592
2025-01-16 16:03:38.351000,98969.27851480305,1959328838658.9607,56362114208.60304
2025-01-16 17:02:24.345000,99119.30544691836,1964448061636.3015,51342878731.90434
2025-01-16 18:02:38.884000,99175.81276396391,1965631930974.317,54032511345.08572
2025-01-16 19:03:36.027000,99136.88555434979,1965261842828.0022,54600456660.39688
2025-01-16 20:03:56.181000,99365.30032161868,1966923141558.986,54881816194.34834
2025-01-16 21:03:48.635000,99020.76827900368,1964091784657.153,54078842417.38008
2025-01-16 22:03:05.125000,97532.25346033007,1935212634188.001,46961159327.269745
2025-01-16 23:03:38.453000,99184.80509513128,1958483711250.1367,54553755909.26403
2025-01-17 00:06:34.563000,99454.01193663836,1966385012199.5886,55122733572.38482
2025-01-17 01:01:27.857000,99946.48723935365,1980146193242.8196,55994460379.97592
2025-01-17 02:03:41.908000,99556.10838859396,1972854550525.4294,50858608770.17601
2025-01-17 03:01:29.439000,100377.75137459932,1986118961222.0657,55526652239.053246
2025-01-17 04:03:43.180000,100376.57643817428,1991322028519.0754,54078570283.34636
2025-01-17 05:03:55.443000,100078.78309833872,1982369720414.1382,49908114867.23038
2025-01-17 06:07:04.001000,99877.5171161229,1978133831717.9255,49249747582.6554
2025-01-17 07:03:53.435000,99977.5043880182,1980659938171.2742,53728922574.984924
2025-01-17 08:03:36.865000,100136.85201437982,1983953974877.8765,41948832095.320625
2025-01-17 09:03:33.821000,101711.2074763743,2011842957781.616,53732031899.93513
2025-01-17 10:03:45.422000,100922.94387590281,1997644911896.5718,56118088333.10613
2025-01-17 11:03:31.839000,101017.72621672494,2001190076300.6987,56541317765.815865
2025-01-17 12:03:37.991000,101472.95109233055,2010311343297.4495,57133062314.44377
2025-01-17 13:03:59.276000,101323.58976179131,2008309655416.738,57656428841.07616
2025-01-17 14:03:47.776000,101379.5988448226,2008685553616.7715,53753105192.92653
2025-01-17 15:03:56.365000,101529.03229986163,2009060833331.563,58981941973.69919
2025-01-17 16:08:35.792000,102125.38053312013,2023649998086.5833,46101083693.71021
2025-01-17 17:03:39.901000,101924.67840754567,2016659544613.4993,60133029251.44781
2025-01-17 18:03:33.572000,102243.20379737619,2026465581986.2952,60327140023.19474
2025-01-17 19:01:23.197000,102254.35493395521,2025628381257.3916,60589392046.687256
2025-01-17 20:03:30.074000,102766.20386573607,2035927179477.985,58817350446.75142
2025-01-17 21:08:29.520000,102659.3182258968,2029210911485.0142,61846462792.83809
2025-01-17 22:03:57.720000,102994.50779036949,2033145082093.0085,62675069539.76769
2025-01-17 23:03:39.503000,103992.60133717468,2060300327855.2224,59514714969.567245
2025-01-18 00:01:32.048000,105079.04362992843,2080471058297.0427,65821747919.92568
2025-01-18 01:03:41.171000,104135.15109877157,2062534445624.465,56983513867.97742
2025-01-18 02:01:58.430000,104869.64731855925,2078977401424.5515,68623104972.08224
2025-01-18 03:03:59.254000,105850.05041675539,2095616954361.4414,69881824915.91069
2025-01-18 04:01:22.323000,104720.97204550826,2078262592703.7397,73205116175.00093
2025-01-18 05:03:51.399000,104604.0491255822,2073029117143.4546,72606422150.96301
2025-01-18 06:03:57.627000,104347.54717350486,2071033428678.8525,73594889513.65302
2025-01-18 07:04:00.175000,104125.16350264964,2063314453353.0774,72910277620.28831
2025-01-18 08:04:00.544000,104649.37697946737,2072932273230.649,69392988514.25414
2025-01-18 09:02:27.845000,104302.30585740918,2066320753537.105,64326912125.96799
2025-01-18 10:03:42.984000,104270.12396931878,2065018740724.546,67200758977.4865
2025-01-18 11:01:24.645000,103595.00034193484,2051883055884.3242,54630222018.220505
2025-01-18 12:03:45.747000,103572.13908788774,2051543881740.6218,69276805476.9999
2025-01-18 13:03:55.382000,102721.6188330088,2034729095402.9958,69927354345.33456
2025-01-18 14:04:01.127000,103403.60335414654,2049263978728.5176,70968671376.24934
2025-01-18 15:04:00.917000,102777.51756053416,2034216296024.4001,71165737345.89218
2025-01-18 16:08:34.322000,103267.53002630705,2045981742282.949,70521250139.52452
2025-01-18 17:03:37.967000,103164.20680427943,2043572701730.125,66153647383.22255
2025-01-18 18:03:47.737000,103119.47099954754,2043368801849.5593,57046168798.80917
2025-01-18 19:03:50.875000,103518.15895444644,2051265980124.2905,60538317849.49378
2025-01-18 20:03:48.795000,103386.25469855574,2050661103976.514,69296374777.34163
2025-01-18 21:03:45.538000,103816.88335938336,2056758809930.4485,60608756331.6584
2025-01-18 22:02:29.198000,103964.24313651744,2059692887335.2388,57018312034.12749
2025-01-18 23:03:39.323000,104838.54828188014,2077536176742.626,59261523491.18296
2025-01-19 00:04:01.713000,103160.61556090412,2045765545099.3882,53524505405.117165
2025-01-19 01:03:50.612000,103767.46023413789,2058412495020.2344,48995269376.42287
2025-01-19 02:03:42.185000,103998.0354145325,2060293795382.4392,56131340123.39542
2025-01-19 03:03:43.045000,104274.99450502178,2064674504085.172,54509007714.91386
2025-01-19 04:03:59.231000,103948.44962343243,2059235156468.3792,50663596053.47321
2025-01-19 05:04:02.431000,103770.53503226313,2055866443937.3977,49470360419.90202
2025-01-19 06:03:54.226000,104216.89840135271,2064257405030.742,41417213677.10377
2025-01-19 07:04:02.716000,104451.81705559652,2067552017903.2766,49708746975.764915
2025-01-19 08:00:45.813000,104225.99000294389,2066491349671.696,45677672117.86753
2025-01-19 09:02:45.330000,104397.09550527664,2067959765663.0835,41669357525.51623
2025-01-19 10:01:33.824000,104727.17434469632,2076591064881.4453,50994002932.9028
2025-01-19 11:03:53.150000,104990.56327421108,2079817247568.7358,47364225888.00617
2025-01-19 12:03:41.830000,104843.20490107588,2075112574139.864,49120051493.433174
2025-01-19 13:02:58.586000,105022.72010867664,2079723565330.8037,48121285452.44589
2025-01-19 14:00:02.638000,105286.20507652058,2085934190565.612,47141325649.7012
2025-01-19 15:03:48.562000,105006.139909608,2082507284031.9878,43867912368.28707
2025-01-19 16:02:58.743000,104213.78386537512,2064765049155.7256,47708911687.00739
2025-01-19 17:01:51.921000,105161.03375477593,2086354117779.9734,41215140068.010925
2025-01-19 18:03:57.203000,104663.03110592213,2073277753767.9683,51249707509.359695
2025-01-19 19:03:53.168000,104183.90446402156,2062479982428.8809,50063682882.08624
2025-01-19 20:04:00.578000,104763.60494374142,2074924190191.6187,52121143817.45139
2025-01-19 21:01:31.196000,104794.97463549642,2080439137100.1138,56685376593.79063
2025-01-19 22:03:35.804000,105052.62895290433,2079561048156.7805,58663987483.30445
2025-01-19 23:03:00.842000,104612.46378765638,2076196473124.6865,58472986881.57485
2025-01-20 00:03:49.133000,104833.7760870572,2075985972667.1462,51755650227.115295
2025-01-20 01:02:51.310000,105001.04819610785,2079868685751.803,47783414280.24722
2025-01-20 02:08:18.443000,104940.53153985427,2078998468865.5598,49261784736.318504
2025-01-20 03:03:52.766000,106085.44055825933,2102799867007.288,57764201375.678154
2025-01-20 04:08:20.194000,105758.54910814636,2104437833514.2368,54081836676.116844
2025-01-20 05:03:47.721000,103522.29406215232,2053492939758.6113,60718738044.74748
2025-01-20 06:03:49.268000,103221.86907925215,2040375565467.1672,61507831451.87798
2025-01-20 07:00:35.807000,101275.33714814208,2014842808849.5005,72970313683.92325
2025-01-20 08:03:41.017000,99717.60975037608,1975730474078.837,77366499863.15007
2025-01-20 09:03:33.559000,100542.11260095066,1982950711042.8284,90750654260.42874
2025-01-20 10:03:21.316000,101655.82318713676,2014609616887.5244,92757500180.13882
2025-01-20 11:03:40.445000,101817.43508803177,2015281631006.2478,92747322898.54636
2025-01-20 12:03:52.180000,102058.75404251853,2022015931782.1143,94283270370.3527
2025-01-20 13:08:17.577000,102455.24137078089,2025206921800.0852,95055992422.63972
2025-01-20 14:04:13.192000,107294.60981195435,2147821598052.8906,103953487064.96997
2025-01-20 15:04:21.028000,107127.07048412197,2128270490774.7427,116675360998.78345
2025-01-20 16:03:43.103000,108228.26762528597,2142327181303.8625,118476861530.58003
2025-01-20 17:06:15.411000,108013.55026978825,2141163659892.4927,118082391793.32466
2025-01-20 18:00:15.374000,108041.04174416988,2140687011396.5784,118203796040.64821
2025-01-20 19:03:41.215000,108161.99567857297,2142718780774.7983,88432147911.89171
2025-01-20 20:03:47.784000,106822.73509873448,2117034566480.3809,121629749415.97955
2025-01-20 21:03:50.561000,107813.34871276142,2135139617103.2354,112877733532.54012
2025-01-20 22:03:51.077000,107706.0110635397,2135906323100.8423,121680907028.02881
2025-01-20 23:03:45.691000,104908.16562559467,2074846859684.1245,121121526431.759
2025-01-21 00:03:49.066000,106427.96405865643,2109181993165.4636,112072418729.16286
2025-01-21 01:03:53.254000,102864.58353348567,2040285881207.2769,139544235814.68033
2025-01-21 02:03:12.889000,104072.56426573706,2061969213501.8867,142911561152.7625
2025-01-21 03:03:36.568000,103686.82991966167,2054881026217.866,141771148813.59714
2025-01-21 04:03:54.187000,103497.42529916775,2054052647318.7905,153503964651.05222
2025-01-21 05:03:57.834000,102377.84102066602,2035716697620.8906,148762031639.76978
2025-01-21 06:03:50.997000,103446.73844314495,2052785117030.3086,144430586526.66348
2025-01-21 07:03:59.455000,102094.72883937496,2019675226133.4543,130908993847.84991
2025-01-21 08:03:51.394000,101063.53964636955,2024135970024.9392,132349028986.87318
2025-01-21 09:08:32.915000,101243.9137563174,2003331919924.4583,133475580564.65007
2025-01-21 10:03:26.032000,102447.6852125143,2028481355736.6882,114547220952.31783
2025-01-21 11:03:38.795000,102966.85852955778,2039233146450.0984,132377371987.42104
2025-01-21 12:08:22.644000,101978.34294917599,2025965240960.383,132952746427.11633
2025-01-21 13:03:36.434000,101243.17261680542,2006302572212.2422,131981586186.39648
2025-01-21 14:02:01.431000,101924.34094024563,2010649044665.9395,130311079032.64166
2025-01-21 15:02:29.875000,101885.47607960703,2017636740889.9924,111100187590.16711
2025-01-21 16:03:44.058000,102336.84862624663,2025790932540.4312,116920420135.58043
2025-01-21 17:02:04.125000,102574.84629104717,2033093552725.5215,92294585798.96106
2025-01-21 18:03:25.375000,103051.92019929607,2042532159983.0518,114864821818.59978
2025-01-21 19:01:10.436000,103680.99694575471,2054089936075.4885,115491365978.66591
2025-01-21 20:03:51.018000,104383.96704387927,2068231858479.0723,105544005308.69992
2025-01-21 21:08:24.633000,104476.60703758195,2067890194301.004,110757748970.32304
2025-01-21 22:03:44.899000,103459.5911102788,2057243140907.9565,112358117287.39313
2025-01-21 23:06:29.188000,104071.02014123625,2058628184540.6746,111980873320.65442
2025-01-22 00:03:36.864000,104858.63180812451,2081479999129.2983,106901570044.45741
2025-01-22 01:03:46.637000,106132.12214687715,2098087076052.5317,91805508143.2693
2025-01-22 02:03:39.258000,106789.70708043047,2119632710352.153,90811058101.32574
2025-01-22 03:03:50.545000,106969.68100810557,2122011370344.3774,81953818595.76321
2025-01-22 04:03:38.206000,106189.88295143405,2102936685719.1367,94694073663.82579
2025-01-22 05:03:53.206000,106817.77660526973,2116757945168.439,97217268039.43297
2025-01-22 06:03:48.136000,106011.73551990329,2101985967480.1875,95521734421.4995
2025-01-22 07:03:56.285000,106193.34179411683,2105167677828.1416,94588850854.51552
2025-01-22 08:07:51.434000,106194.21780148889,2103209403422.602,92217846745.42621
2025-01-22 09:03:46.442000,105769.31457674179,2095627909000.8752,82354405381.32039
2025-01-22 10:03:42.084000,105588.50079040088,2093465482560.447,85552027474.33493
2025-01-22 11:01:52.618000,105676.93931147885,2094062544665.4534,83124446402.94469
2025-01-22 12:05:58.507000,105715.69067946191,2091356718438.1116,82086987767.75522
2025-01-22 13:03:53.641000,105684.2986472254,2093966213958.9607,71225276014.23238
2025-01-22 14:04:13.059000,105375.25471417564,2087608980620.0696,78412934479.54207
2025-01-22 15:03:33.876000,105121.58311323935,2082386524265.4802,78018368903.51836
2025-01-22 16:03:38.751000,105265.54039003127,2085702045239.1023,74286566163.6113
2025-01-22 17:02:51.930000,104964.5927061866,2079278811176.0393,73544526285.17328
2025-01-22 18:03:49.650000,105125.72871098916,2082816409643.9482,66134605090.95423
2025-01-22 19:03:53.648000,105064.6017722564,2087149243247.3064,73266311052.40459
2025-01-22 20:03:51.756000,105274.67946424602,2087586129030.464,70707383234.0653
2025-01-22 21:03:49.674000,104058.3806290983,2062079119970.4866,64668528545.566444
2025-01-22 22:07:40.597000,104461.75496730869,2065515676980.735,69438025022.59985
2025-01-22 23:00:11.802000,104585.95000093221,2063840368538.9778,68259285263.69587
2025-01-23 00:04:05.496000,103809.42598027962,2055084698608.9238,57980964888.95685
2025-01-23 01:02:38.733000,104404.40751192812,2068900668288.1309,62770027097.922585
2025-01-23 02:04:00.639000,103862.59857173236,2057840550639.4553,59672415288.21975
2025-01-23 03:01:31.015000,104604.75924580242,2073570503666.0437,55810889064.50527
2025-01-23 04:03:41.164000,104270.85038371527,2067207913704.7715,57728690385.554535
2025-01-23 05:03:39.610000,104063.7203689605,2062087410499.7388,55154762847.06376
2025-01-23 06:03:48.831000,103889.57174880913,2061317579504.2202,56134924026.78908
2025-01-23 07:03:51.303000,103610.2884720945,2053369753962.5918,52302024099.73323
2025-01-23 08:01:12.223000,103213.21801098887,2044756970016.7886,54686321094.10982
2025-01-23 09:02:32.971000,102932.26960635831,2039839933186.8208,55208600015.840996
2025-01-23 10:03:34.822000,102652.0766969804,2033628551280.9263,56137707554.651146
2025-01-23 11:03:40.249000,102393.49466027308,2027119724597.5515,47541105090.54679
2025-01-23 12:03:56.984000,101968.18865279967,2021864777901.2068,55637865915.79038
2025-01-23 13:03:53.176000,102477.01865221249,2029703892618.9194,60129710980.9678
2025-01-23 14:03:32.310000,102348.1246088757,2028117572144.4377,46018383534.049484
2025-01-23 15:03:31.927000,102601.69451384385,2032944666933.1814,53581405203.82535
2025-01-23 16:03:51.202000,102187.99212580184,2024865866696.8784,57507324449.78339
2025-01-23 17:03:37.948000,101564.38402240237,2012375264912.3037,62778897981.70006
2025-01-23 18:03:47.028000,101524.9578065445,2010153001614.973,58212697255.60591
2025-01-23 19:03:48.164000,101920.04764680567,2020104478011.2732,62006926943.73563
2025-01-23 20:03:51.981000,101594.67223835022,2013068246637.8286,62392373383.00829
2025-01-23 21:03:50.951000,102542.27463064871,2030501561657.9355,64735127127.000755
2025-01-23 22:03:46.393000,105043.4453232807,2077552186155.0288,69745981914.28154
2025-01-23 23:03:35.575000,105232.58350232254,2081794734434.319,79133509006.42305
2025-01-24 00:02:44.470000,105174.05793380646,2087461813784.183,79173978004.61972
2025-01-24 01:03:43.949000,105928.72626806023,2099654473435.1235,86236562446.15205
2025-01-24 02:08:23.726000,105191.8127327177,2088098136408.2039,89127462476.23912
2025-01-24 03:01:33.542000,103770.54132314972,2047596753176.5142,85419955533.17697
2025-01-24 04:08:46.584000,103209.18071494896,2041422259814.3916,85063385236.14105
2025-01-24 05:03:51.478000,102970.65650816544,2034259977477.6748,109638885842.44633
2025-01-24 06:03:51.212000,103996.38358573921,2058765535087.8228,107915731945.21402
2025-01-24 07:03:34.402000,104067.60991206947,2062360759045.0,102455227371.20761
2025-01-24 08:03:40.648000,103434.51990433177,2049661979935.93,96529017651.93845
2025-01-24 09:01:47.728000,103076.00196581223,2043588365132.5962,109128797916.93205
2025-01-24 10:03:37.238000,103007.08090172919,2041249931897.0552,102252610596.68776
2025-01-24 11:03:45.015000,103996.44661167011,2058535373518.5586,106686294694.14355
2025-01-24 12:03:35.112000,104619.85404136483,2070089024796.6743,107335857671.58276
2025-01-24 13:03:34.323000,105272.24517544167,2080803732365.3274,107368518180.79544
2025-01-24 14:08:24.397000,105139.69976015505,2079965905549.398,106541346479.01193
2025-01-24 15:03:43.044000,105052.05466479034,2081706986713.5366,103539667190.15005
2025-01-24 16:00:51.185000,105525.55511099196,2087822226203.5288,101419707986.19122
2025-01-24 18:03:38.650000,105260.18282658844,2085719313380.9778,97150334340.0336
2025-01-24 19:03:43.938000,105462.11123381382,2090101707482.9849,90928294279.42918
2025-01-24 20:03:50.044000,105540.321482502,2089782411911.3213,99716133133.37604
2025-01-24 21:03:38.683000,105130.34603584596,2084858855901.5273,92790285803.5726
2025-01-24 22:03:39.191000,105859.7275241652,2096890201954.4917,85220402114.15976
2025-01-24 23:03:41.667000,105950.67934141024,2098767095967.58,74907016780.54788
2025-01-25 00:03:35.526000,105673.01827900164,2100657482585.0293,76451881524.59409
2025-01-25 01:03:53.500000,106462.47510536018,2108754664613.2773,74999221406.48251
2025-01-25 02:00:51.731000,106270.02361618343,2101994901022.3337,75646625923.03722
2025-01-25 03:03:45.028000,105773.10157051326,2097850137479.166,72861947201.7898
2025-01-25 04:03:43.718000,105218.22708661461,2084743387394.958,61671330060.4463
2025-01-25 05:03:34.447000,105090.6031924864,2081928209940.5127,52190467470.88886
2025-01-25 06:00:28.947000,104828.41023433676,2079324020423.8052,54027540551.981
2025-01-25 07:03:25.210000,104865.34040196025,2077922184453.5635,53506260321.534096
2025-01-25 08:03:58.408000,104425.97081052078,2068407945510.5496,51127107248.18642
2025-01-25 09:02:54.081000,104682.38613952263,2074240914548.3567,52238958847.02772
2025-01-25 10:03:53.709000,104525.98725962896,2071261993829.2314,47791695760.974144
2025-01-25 11:03:53.463000,105196.8110903439,2084693098831.9463,50129079325.37122
2025-01-25 12:03:42.032000,104739.18830450674,2076288924648.1677,48722919094.145294
2025-01-25 13:03:42.069000,104297.64110327902,2067551283411.8496,43047067730.79531
2025-01-25 14:03:32.346000,104322.52268544042,2066233637351.1982,46068629775.90698
2025-01-25 15:02:50.178000,104351.20375978928,2067823125489.098,43786393328.62617
2025-01-25 16:00:47.056000,104318.97199786601,2066607701694.5703,43044125554.43833
2025-01-25 17:03:38.548000,104357.26605159743,2067700434163.6152,40436844106.30154
2025-01-25 18:01:36.915000,104529.24290738242,2071409486184.1438,35175107381.26211
2025-01-25 19:03:48.655000,104629.57499842832,2073087143079.0264,41222949994.45963
2025-01-25 20:03:40.199000,104747.03513533014,2076317793289.0308,38395699071.64579
2025-01-25 21:01:52.221000,104717.30641848323,2074461843003.087,41051665547.87289
2025-01-25 22:03:26.697000,104586.81029852289,2072082757275.7876,37779962915.16148
2025-01-25 23:08:24.330000,104882.16753037032,2078420491031.879,32697910928.394024
2025-01-26 00:03:54.021000,104651.52346384723,2073431039576.028,30657082583.40356
2025-01-26 01:00:09.198000,104817.00540588601,2077048230144.7278,22833318180.966267
2025-01-26 02:03:43.888000,105060.31985224345,2081838505104.5588,29979293017.07675
2025-01-26 03:02:27.055000,105057.75920696749,2080748591808.294,27932659840.324013
2025-01-26 04:03:33.902000,104932.80976131176,2079293097748.2004,25702372487.5294
2025-01-26 05:03:48.138000,105115.58851030763,2082808967600.2925,21560456932.371834
2025-01-26 06:02:28.784000,105043.52337871982,2082833038898.615,23400456426.569286
2025-01-26 07:05:30.976000,104757.72169371562,2074506054539.7112,22611723831.30401
2025-01-26 08:04:09.235000,104581.61343927286,2071711015862.8943,21775295914.618725
2025-01-26 09:03:37.099000,104600.84394681461,2072850398475.4897,21152175711.019894
2025-01-26 10:03:22.321000,104666.63517826005,2073401160448.454,20955577208.548206
2025-01-26 11:03:41.877000,105022.7586042194,2080494600642.6042,16863103580.527859
2025-01-26 12:08:33.097000,105124.49967086142,2083035130563.9626,19257631487.350594
2025-01-26 13:03:27.490000,105074.1904986591,2082285655954.7915,20787990349.93211
2025-01-26 14:03:47.383000,104977.34707393417,2079665848986.559,19827939844.100876
2025-01-26 15:04:50.117000,104977.55779459586,2080136331208.4966,16915394282.771215
2025-01-26 16:03:11.555000,105012.99705012147,2080891514623.0083,19737405714.487045
2025-01-26 17:01:31.101000,104626.84268435907,2072338941964.063,18777297407.82678
2025-01-26 18:03:39.696000,104699.98623132128,2073514527212.4453,20089834147.681213
2025-01-26 19:03:45.725000,104824.49421411689,2076295759360.243,19741554725.54765
2025-01-26 20:01:46.714000,104806.4631323314,2076404837068.6223,19677173035.600227
2025-01-26 21:02:31.601000,104946.3964345607,2079314478691.7773,19430778546.726925
2025-01-26 22:03:42.149000,104922.61570855931,2079888684036.3896,19309375839.233715
2025-01-26 23:03:43.471000,104946.39234830825,2079827718541.048,18677959188.729893
2025-01-27 00:03:45.092000,104918.25372650998,2079133392058.3813,16053789374.055458
2025-01-27 01:03:48.362000,104955.009255737,2080307688887.0076,17481712894.63128
2025-01-27 02:03:47.189000,105205.034734833,2083474786128.6177,17115339471.78222
2025-01-27 03:03:29.325000,105063.78317116658,2081884461218.5605,16483078538.857496
2025-01-27 04:03:37.236000,104888.56792573529,2078972683475.2292,16247530996.451385
2025-01-27 05:03:39.212000,104656.02333256452,2075663113085.0972,14791550512.447086
2025-01-27 06:03:39.912000,104252.44945477527,2067678293544.4365,17304344876.5781
2025-01-27 07:01:08.984000,102624.65334083581,2030978163919.553,20744082547.069904
2025-01-27 08:03:43.607000,101908.79856833804,2021124113425.4326,23597715479.255947
2025-01-27 09:03:46.662000,101234.88956868813,2008728964979.0835,28592804794.495796
2025-01-27 10:03:32.256000,100923.40894694143,1999111344801.3416,30729035944.185787
2025-01-27 11:00:40.941000,101284.67459905501,2007373785978.895,33399878421.878517
2025-01-27 12:03:57.692000,100383.21348858169,1989637757529.337,35867084582.28275
2025-01-27 13:02:16.576000,100385.40284056596,1989606128548.9338,39399285048.76101
2025-01-27 14:03:44.853000,98910.61330253117,1960006747496.8037,41017922942.65467
2025-01-27 15:00:25.454000,99264.17133349284,1966561844819.0642,46661047265.0807
2025-01-27 16:08:25.540000,99136.857895724,1963580436736.797,50418563787.37618
2025-01-27 17:03:42.675000,99371.29777466608,1968675935175.8167,51333094053.10523
2025-01-27 18:03:51.897000,98380.59207932772,1953433189637.4365,57061325014.16501
2025-01-27 19:03:07.693000,98942.7402158788,1960615614639.017,50411293155.58739
2025-01-27 20:02:56.677000,100751.62780133018,1996449825043.2969,61331265002.57265
2025-01-27 21:03:48.153000,100519.74186061068,1992386301039.0266,65853220209.72479
2025-01-27 22:03:49.422000,101907.9836785745,2024324526686.689,65741200758.58891
2025-01-27 23:04:02.880000,101043.12534952544,2009910076275.775,78321331647.49019
2025-01-28 00:01:35.243000,99598.86853780368,1975404949389.884,81377941203.27098
2025-01-28 01:02:04.557000,99162.03326598273,1965862285317.4111,81398783736.6273
2025-01-28 02:03:50.500000,99143.84212430805,1959930470914.0906,83731269386.36734
2025-01-28 03:02:23.439000,99644.37967075614,1972000578988.1174,89975875650.69685
2025-01-28 04:04:03.607000,101486.5818079567,2015548117187.0442,76795794575.84346
2025-01-28 05:08:33.504000,101584.40962558467,2012912823636.1921,89836501592.60274
2025-01-28 06:02:16.492000,101728.82790773972,2017597184688.3171,96564977795.63347
2025-01-28 07:03:16.719000,102101.49013927419,2020768161655.183,93724977880.38113
2025-01-28 08:03:55.720000,101840.79975571838,2019962510894.2673,92195650727.20552
2025-01-28 09:08:28.168000,101433.10979499303,2008234630352.1848,87573508607.66335
2025-01-28 10:03:58.399000,102411.57444755935,2027642030606.1,84093532336.27197
2025-01-28 11:01:27.356000,102592.05437467458,2034829989211.3442,86209825824.30925
2025-01-28 12:03:53.425000,102922.52934594444,2039197919742.278,76691997887.8302
2025-01-28 13:03:49.391000,102992.57835984608,2040862349340.991,81916066066.0825
2025-01-28 14:03:53.604000,102684.42718421642,2036134691870.3381,71259163318.72241
2025-01-28 15:03:44.184000,102766.35271308372,2034675055022.8894,61774038441.5233
2025-01-28 16:03:44.779000,102855.90000083558,2038113157463.9673,69613781592.17575
2025-01-28 17:04:00.188000,102933.50523548406,2039764305416.4587,57368133404.35514
2025-01-28 18:02:00.584000,102740.42074274186,2035589938541.3716,58627230785.891106
2025-01-28 19:03:51.865000,102784.33565971034,2036817227113.4158,58932805093.06194
2025-01-28 20:03:51.078000,102563.30480114298,2032872234745.473,56867451751.26169
2025-01-28 21:03:53.877000,102574.81008182403,2032061261578.1177,56299720511.00197
2025-01-28 22:03:51.968000,102700.26221764315,2035784424920.212,43451432038.04903
2025-01-28 23:03:39.613000,102692.70970442574,2036817971407.8037,53893737726.64615
2025-01-29 00:04:04.551000,102298.89275485853,2025917720275.0222,51977037580.88953
2025-01-29 01:02:59.073000,102659.64718958936,2033912414290.9045,51673010701.19289
2025-01-29 02:03:56.615000,102180.32884007423,2026194774178.4312,47800451641.450165
2025-01-29 03:04:04.896000,102395.47703023312,2031250905805.48,49466641952.53679
2025-01-29 04:08:32.721000,101325.03464318452,2007888167586.0603,44341352168.83777
2025-01-29 05:03:43.465000,100272.25743332352,1987087299612.1772,46735091342.52568
2025-01-29 06:03:53.662000,101191.8542200963,2003288626068.7031,47754931912.40608
2025-01-29 07:04:00.450000,101340.77163007476,2008329332382.7295,38416124726.74373
2025-01-29 08:03:53.494000,101745.6374749012,2014693581455.8606,46141017717.70596
2025-01-29 09:03:39.357000,101807.1531272082,2017722393894.6765,42721215170.87334
2025-01-29 10:02:36.666000,101754.883654293,2015660193514.7922,44705432032.70965
2025-01-29 11:01:35.472000,101972.19437391097,2020682540269.769,40223955427.444725
2025-01-29 12:03:48.624000,101995.0326605567,2020837386443.96,41427586648.95881
2025-01-29 13:03:56.698000,102245.25754593858,2026134455204.8594,37008398956.47037
2025-01-29 14:03:43.479000,102748.17207859305,2035887453386.946,42981103420.23279
2025-01-29 15:03:34.733000,102678.89310173855,2034569431342.751,36794434343.496086
2025-01-29 16:00:58.690000,102697.42551218392,2035086184740.9226,37517199822.58994
2025-01-29 17:04:02.591000,102267.58068692396,2026745812040.714,42302495252.56043
2025-01-29 18:03:55.506000,102465.81108516718,2031193216047.938,42077386141.22969
2025-01-29 19:03:45.366000,102578.2266858994,2031984878284.2695,42346586074.23816
2025-01-29 20:03:58.610000,102184.30912747399,2025525949139.369,42275010980.789055
2025-01-29 21:08:24.548000,101764.76415521317,2018046445655.7495,43904499590.867325
2025-01-29 22:04:01.369000,102053.61102757561,2022140815072.901,42246692085.51449
2025-01-29 23:00:15.220000,102063.53362483064,2022206205922.7678,38284582436.4194
2025-01-30 00:03:47.900000,102064.07066474401,2021068311583.9038,38441243818.27906
2025-01-30 01:01:45.257000,102542.84134196813,2031853565920.8164,37366254287.201836
